54.719997, 51.55950163766605,-0.2201918957063944, 92.08865685461782, 6
51.96, 51.55950163766605,-0.2201918957063944, 92.08865685461782, 6
60.239998, 51.55969146885081,-0.22021501360779222, 108.2966605921615, 32
70.5, 51.55969146885081,-0.22021501360779222, 82.80083186552037, 24
64.08, 51.55969146885081,-0.22021501360779222, 87.61449906084249, 16
75.84, 51.559634450856564,-0.2200023006420202, 88.00719967987283, 16
62.339996, 51.559634450856564,-0.2200023006420202, 95.03102285761263, 16
57.72, 51.5594843169254,-0.22000260599844543, 92.22492402716283, 16
72.71999, 51.5594172452016,-0.22007342157777324, 91.80796999989339, 12
62.039997, 51.55939616230161,-0.22007126464674467, 91.04073650797858, 8
66.42, 51.55941568451927,-0.22006774105802315, 90.48047367191919, 8
77.1, 51.55947245121832,-0.2200512656161572, 89.94817370957236, 6
70.619995, 51.55950612606104,-0.2199686259316144, 89.54216375417666, 6
71.64, 51.559535508910876,-0.21987980768573953, 89.0068811264402, 6
65.159996, 51.55956485077185,-0.21977621926010527, 88.36920704249762, 6
71.759995, 51.5595968571577,-0.21973655062139083, 87.9765919207432, 8
63.839996, 51.55964222450895,-0.21967795167629192, 87.39804642810736, 8
64.08, 51.55967525130628,-0.21960371024592687, 87.29248429594351, 6
61.62, 51.559693250483114,-0.21953040950849378, 86.95317520169021, 8
68.399994, 51.559707010774844,-0.21942969126936507, 86.47502824944863, 12
50.460003, 51.55973244945118,-0.21935858124767477, 85.80308633179703, 12
55.019997, 51.5597511874102,-0.21926971864621841, 85.11463276683997, 12
75.53999, 51.55976221145532,-0.21918080041638122, 84.80871013649609, 16
57.66, 51.55974723239206,-0.2191301348148931, 84.65976956021741, 6
72.24, 51.55968790274591,-0.2190835050763279, 84.58231029833651, 16
62.88, 51.5596336756919,-0.2190022578523126, 84.65677517861059, 6
65.94, 51.55958276069873,-0.21892800668992296, 84.87939805824851, 8
60.660004, 51.559511625208515,-0.21887275349516433, 85.03207815520213, 12
77.09999, 51.559458065376155,-0.21883456223608255, 85.2423922217879, 6
76.44, 51.55946139749657,-0.21879565082173663, 84.91678796956836, 16
69.36, 51.55947575027398,-0.218772986613514, 84.64596000588375, 8
76.979996, 51.55951693196147,-0.2186883752998959, 83.97035666365176, 8
79.619995, 51.55955716248871,-0.21860609441451367, 83.45945855553504, 6
49.62, 51.55959397854221,-0.21856872046590553, 82.89556570052653, 6
65.7, 51.559626827153835,-0.21861872427308746, 82.29046997389504, 8
66.24, 51.55966101337098,-0.21866472980970228, 81.6137764204254, 6
65.28, 51.55970816657508,-0.21872959659192576, 81.16658926862245, 12
58.439995, 51.55976970757572,-0.21880459418771198, 80.39725331573143, 6
61.559998, 51.55986379310003,-0.2188270405116098, 80.82446141647888, 8
46.44, 51.55991517384424,-0.21885407001750662, 81.4143997399207, 8
63.54, 51.55994884828908,-0.21892582463287413, 81.71465496089252, 8
